timeStamp,from,contractAddress,value,to,tokenSymbol,tokenDecimal
1679597939,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,16586472000000000000,0x515491350701b46a54c666d18822fd7e3c44ebd8,COMP,18
1679637587,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,326980884000000000000,0x930af7923b8b5f8d3461ad1999ceeb8a62884b19,COMP,18
1679684675,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1330442000000000000,0xb78e539fa19eab29114ebb5c40230b95e11399f4,COMP,18
1679689451,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2460424000000000000,0xc8af2b9307bede3f0931d191679123cea5d685ef,COMP,18
1679693219,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,34259290000000000000,0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,COMP,18
1679743823,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,4831000000000000,0xa0fad1382a14180142a7a9efbc7636c929be4381,COMP,18
1679766203,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,861000000000000,0x4204fdd868ffe0e62f57e6a626f8c9530f7d5ad1,COMP,18
1679811839,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,18586737000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1679859815,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6395884000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1679931227,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,19597390000000000000,0x37ca42e9b89399ba28e0472ae8304a2a57c03da5,COMP,18
1679947847,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2284679000000000000,0xb91272bc89f6a1ea6c0155acc70dfa7619eeb889,COMP,18
1679950967,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,33542719000000000000,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,COMP,18
1679958167,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3710054000000000000,0xbf6d54579bed632213d03a5423d4a2fbca891f1b,COMP,18
1679960891,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,4957997000000000000,0x0ba5a65432fa550ecb55aa5252101dfec19f8a16,COMP,18
1679988215,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,550747000000000000,0xc8ba54ea8cde1726c5d7363ec318c51b897b2f1a,COMP,18
1680029987,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,17093432000000000000,0x357dfdc34f93388059d2eb09996d80f233037cba,COMP,18
1680070247,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,18506917000000000000,0x49a216d58dc65db1db92405ebdc48fdf945db991,COMP,18
1680097571,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,64939760000000000000,0x4f134c3029f39900b9b05db1cfdefaae412202db,COMP,18
1680145571,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,34517000000000000,0x7eac9f0dcf81ed413647d2b1c9b02620da298a93,COMP,18
1680162983,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,10885524000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1680238091,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,7586110000000000000,0x86f92d7ec49067226ac342cc00e668cb0285ed38,COMP,18
1680239039,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1849053000000000000,0x9e9a2a86eeff52ffd13fc724801a4259b2b1a949,COMP,18
1680258227,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1219944000000000000,0x49707808908f0c2450b3f2672e012edbf49ed808,COMP,18
1680263279,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,85000000000000,0xe9831b079d178e55b3e4ff24db164d8271f71260,COMP,18
1680290663,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,80277371000000000000,0x8c1a4c98c470900567fb9e764243c89cda79400c,COMP,18
1680295523,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,198950515000000000000,0x930af7923b8b5f8d3461ad1999ceeb8a62884b19,COMP,18
1680295523,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,165861532000000000000,0x930af7923b8b5f8d3461ad1999ceeb8a62884b19,COMP,18
1680302231,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,82005000000000000,0x9e9a2a86eeff52ffd13fc724801a4259b2b1a949,COMP,18
1680360131,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,350797000000000000,0xd42e8209989f255f4bf54fe1701827cbc1b1e4a1,COMP,18
1680362819,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,46855687000000000000,0xd97a8cca6b2bc3649b838d84553e29a44292661b,COMP,18
1680362843,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3035532000000000000,0xe4fd8213711f18fad8a97a1db45436abd8a2902c,COMP,18
1680364403,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1766647000000000000,0x7e99e2ab40d65f1836b441af005b1123f7615d22,COMP,18
1680369023,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,38032252000000000000,0x5a803c73ce60f3f54e8db263c8033286c313ec3f,COMP,18
1680371591,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,48185804000000000000,0x12cd868f7c4543fd079d003cb512fcf4d9a2e99a,COMP,18
1680406103,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,86655092000000000000,0x2b2e894f08f1bf8c93a82297c347ebdc8717d99a,COMP,18
1680433319,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2713168000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1680434099,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2479113000000000000,0x9521f77aa4f5f3dd5c4b2da897c13b0c3d4e9791,COMP,18
1680503399,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2913118000000000000,0x354c04a74be6da700619778f56f681b7aa3d42f7,COMP,18
1680506711,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,107389682000000000000,0xedcdf2e84f2a6ba94b557b03bdfb7d10eca5aa50,COMP,18
1680509039,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1938589000000000000,0xa248fef7dc77f31dfc75362b7ca56ebb18967be2,COMP,18
1680530051,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,196013995000000000000,0x33e3de2aacfa7d0b4ccddd25bb1ed278b3aa375c,COMP,18
1680572279,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6094424000000000000,0x7f6a96dac2dffd42041636f68da5d613a5de4f5a,COMP,18
1680585959,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,13003261000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1680589415,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,517572000000000000,0xc8ba54ea8cde1726c5d7363ec318c51b897b2f1a,COMP,18
1680589739,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1260243000000000000,0xa5cc2352408bdb0e074f3125c8c7e4a48ea24b4a,COMP,18
1680603083,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,727127000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1680611531,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,27358024000000000000,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,COMP,18
1680687059,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,15733738000000000000,0x49a216d58dc65db1db92405ebdc48fdf945db991,COMP,18
1680745715,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1164125000000000000,0x226e72174e5b3cd5bf558c7be67a23639475ceaf,COMP,18
1680771527,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,19480551000000000000,0x37ca42e9b89399ba28e0472ae8304a2a57c03da5,COMP,18
1680776603,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,8948188000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1680816323,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,48935512000000000000,0xcc87525309dc84c743f387dc61b3f90c1b380452,COMP,18
1680826211,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,228986000000000000,0x9e9a2a86eeff52ffd13fc724801a4259b2b1a949,COMP,18
1680845207,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,97364047000000000000,0x4c9f7207be28278b9dca129f2e211acfff48fb01,COMP,18
1680849803,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,7289605000000000000,0x571da526384e407a72c5229163e2824be56044fc,COMP,18
1680849815,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,82000000000000,0x571da526384e407a72c5229163e2824be56044fc,COMP,18
1680879959,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1861531000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1680890411,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,4265658000000000000,0xb91272bc89f6a1ea6c0155acc70dfa7619eeb889,COMP,18
1680911963,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6367688000000000000,0x0b03f12275ef47afc7fd4e7afd27146825042a22,COMP,18
1680924671,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1969369000000000000,0xc97d50bb666f1b69ab5b43d170fa0a3d94668996,COMP,18
1680937619,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,620573000000000000,0x9521f77aa4f5f3dd5c4b2da897c13b0c3d4e9791,COMP,18
1680941555,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2456792000000000000,0xf00e9ebc55fc836c81296d217218dd82d3159bd4,COMP,18
1680956111,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,11247288000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1680971267,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,22066690000000000000,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,COMP,18
1680980567,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2522065000000000000,0x608b97814f4434de69b3e71fa0dae28f35b32a2a,COMP,18
1681012643,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3164358000000000000,0xca85c97e49d1022cf095adeba300662dc590e13a,COMP,18
1681028363,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3543087000000000000,0xfd8a63085804dcb95417fe33f9e49253522c68dd,COMP,18
1681037519,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,79690439000000000000,0xf7b7bac7d6ff1191e2120c9f53413030f2be45d7,COMP,18
1681041611,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,31950468000000000000,0xd97a8cca6b2bc3649b838d84553e29a44292661b,COMP,18
1681068983,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,11027734000000000000,0x37ca42e9b89399ba28e0472ae8304a2a57c03da5,COMP,18
1681094627,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,65013236000000000000,0x2b2e894f08f1bf8c93a82297c347ebdc8717d99a,COMP,18
1681096847,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,12610912000000000000,0xe38c63e23798b6894d98266e6ddbd0cbd5a6760a,COMP,18
1681107227,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,62358885000000000000,0x6728da53d8bc7c574874745dd2c71b9ae6eae820,COMP,18
1681110443,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3162195000000000000,0x19789e5a5c9d7052b4b5d11c56a35dfb5976bb5b,COMP,18
1681114715,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,72529000000000000,0x8f9136e0b058b1696b4d9185d8f479656d92547d,COMP,18
1681121795,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6683483000000000000,0x5a2d0e3d6f862ee155f52ab65b6b22e1d80f5716,COMP,18
1681127639,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,4105053000000000000,0x33d3c029fd119ebb90df20c3427a97074637bf7c,COMP,18
1681159799,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2742494000000000000,0xe4fd8213711f18fad8a97a1db45436abd8a2902c,COMP,18
1681177679,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6443185000000000000,0x6b236df05363ccd0e92d0597b1b6b1ce9ba5d6ab,COMP,18
1681180667,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,24555356000000000000,0x694450aabcd9ff551c60474808ec5816ad66df53,COMP,18
1681193435,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,14549492000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1681194215,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,814743000000000000,0xc8ba54ea8cde1726c5d7363ec318c51b897b2f1a,COMP,18
1681199819,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,75000000000000,0x4004f311029d811f21ff7c237722185c062162c9,COMP,18
1681267511,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,26552298000000000000,0x49a216d58dc65db1db92405ebdc48fdf945db991,COMP,18
1681289051,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,45215869000000000000,0x5a803c73ce60f3f54e8db263c8033286c313ec3f,COMP,18
1681333247,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3922713000000000000,0x58bbb8d3c0c16b35c6d09a8306dd012b61911699,COMP,18
1681349567,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2949530000000000000,0xb91272bc89f6a1ea6c0155acc70dfa7619eeb889,COMP,18
1681377107,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,576953000000000000,0x8d597d5712cec3335ddc9f9425392e1ed01da38e,COMP,18
1681401671,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,253913357000000000000,0xedcdf2e84f2a6ba94b557b03bdfb7d10eca5aa50,COMP,18
1681403627,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3164147000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1681427687,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,19348877000000000000,0x0ff979fb365e20c09be06676d569ef581a46621d,COMP,18
1681432535,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1243277000000000000,0x49707808908f0c2450b3f2672e012edbf49ed808,COMP,18
1681454291,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1272723000000000000,0x36b40d670e35f207ed436337746ff7cb3778bb92,COMP,18
1681470839,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,16167688000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1681505735,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,56727682000000000000,0x12cd868f7c4543fd079d003cb512fcf4d9a2e99a,COMP,18
1681514423,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,9408193000000000000,0xaa2aa374d6921ba8f9c053ccd56693620ccfd88f,COMP,18
1681533683,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,29512923000000000000,0x8e8175f7be6044f90143b0bbc0c021eb2d484002,COMP,18
1681570679,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,29902798000000000000,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,COMP,18
1681613303,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,449883000000000000,0x9b81c38aa4648af2c530b8cb9669eb59033a652a,COMP,18
1681624979,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,14729280000000000000,0x843ea6f705e520b2828157f4e4d90c5ea028eb6a,COMP,18
1681633247,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1329916000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1681649255,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,19095224000000000000,0x357dfdc34f93388059d2eb09996d80f233037cba,COMP,18
1681669463,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,9394021000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1681678499,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1295708000000000000,0x9521f77aa4f5f3dd5c4b2da897c13b0c3d4e9791,COMP,18
1681693979,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,959106844000000000000,0x5cd7f9ee3be46c94ce51729e803a96566aa6668a,COMP,18
1681769663,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2289830000000000000,0xf791da446d04282f921f38fbf954ad5caee899a3,COMP,18
1681820255,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,235327000000000000,0x9521f77aa4f5f3dd5c4b2da897c13b0c3d4e9791,COMP,18
1681826327,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6684890000000000000,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,COMP,18
1681848359,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,4337372000000000000,0x2718f952a15702336c31baa335f907edc0ed2fb0,COMP,18
1682023451,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,901022000000000000,0x36b40d670e35f207ed436337746ff7cb3778bb92,COMP,18
1682033687,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3398280000000000000,0xb91272bc89f6a1ea6c0155acc70dfa7619eeb889,COMP,18
1682044643,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,2905107000000000000,0xe4fd8213711f18fad8a97a1db45436abd8a2902c,COMP,18
1682046347,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,20070534000000000000,0x4823be7f266c5bca85b7dbd8e41f4710e1c49a7b,COMP,18
1682061815,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,989938000000000000,0xc8ba54ea8cde1726c5d7363ec318c51b897b2f1a,COMP,18
1682064299,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,93721000000000000,0x84881d11ec8a18b5e0ac6aa473897ca533c23e5f,COMP,18
1682067731,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,9863251000000000000,0x89be8f2da700ce27c7e1c4d06813e76a4172e352,COMP,18
1682068943,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,7000000000000,0x278c647f7cfb9d55580c69d3676938608c945ba8,COMP,18
1682103959,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,499087000000000000,0x9521f77aa4f5f3dd5c4b2da897c13b0c3d4e9791,COMP,18
1682122331,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,6618980000000000000,0x9e9a2a86eeff52ffd13fc724801a4259b2b1a949,COMP,18
1682205647,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,4566344000000000000,0x354c04a74be6da700619778f56f681b7aa3d42f7,COMP,18
1682206163,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1132000000000000,0x354c04a74be6da700619778f56f681b7aa3d42f7,COMP,18
1682238611,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1988037000000000000,0xfd8a63085804dcb95417fe33f9e49253522c68dd,COMP,18
1682332607,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,251102484000000000000,0xedcdf2e84f2a6ba94b557b03bdfb7d10eca5aa50,COMP,18
1682344775,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,39111906000000000000,0x37ca42e9b89399ba28e0472ae8304a2a57c03da5,COMP,18
1682347043,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,951103000000000000,0x3980a73f4159f867e6eec7555d26622e53d356b9,COMP,18
1682351735,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,3408446000000000000,0x96bedb1060745178d07d1072294471b53afa21c8,COMP,18
1682366195,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1553355000000000000,0xb91272bc89f6a1ea6c0155acc70dfa7619eeb889,COMP,18
1682439059,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,63239844000000000000,0xf7b7bac7d6ff1191e2120c9f53413030f2be45d7,COMP,18
1682439191,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,62618689000000000000,0xd97a8cca6b2bc3649b838d84553e29a44292661b,COMP,18
1682439803,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1564246000000000000,0x553210acf00a98286077d4e93b3b476be5e1794d,COMP,18
1682522747,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1521271000000000000,0x49707808908f0c2450b3f2672e012edbf49ed808,COMP,18
1682540435,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1416206000000000000,0xe4fd8213711f18fad8a97a1db45436abd8a2902c,COMP,18
1682567831,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,49192165000000000000,0xcdd681467221379db0caa005fbfb5c899384aaa2,COMP,18
1682571203,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,1103884572000000000000,0x930af7923b8b5f8d3461ad1999ceeb8a62884b19,COMP,18
1682571203,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,138763097000000000000,0x930af7923b8b5f8d3461ad1999ceeb8a62884b19,COMP,18
1682572307,0x1b0e765f6224c21223aea2af16c1c46e38885a40,0xc00e94cb662c3520282e6f5717214004a7f26888,789135000000000000,0x354c04a74be6da700619778f56f681b7aa3d42f7,COMP,18
